startMonth,startDay,startYear,endMonth,endDay,endYear,wikiUrl,text,fontSize,fontFamily,bold,color,backgroundColor,croptop,cropright,cropbottom,cropleft,positiontop,positionleft,scale,height,verticalOffset,textWeek,zIndexOverride,tooltip
2,25,1991,2,27,1991,https://en.wikipedia.org/wiki/Highway_of_Death,HIGHWAY OF DEATH,1.3em,Arial,TRUE,red,black,30,0,10,0,40%,4%,60,0.80,-45,1,20,Highway of Death
8,19,1991,8,22,1991,https://en.wikipedia.org/wiki/1991_Soviet_coup_attempt,COUP ATTEMPT,2.3em,Arial,TRUE,black,RED,30,0,10,0,40%,2%,60,0.80,-28,1,9,
5,7,1992,5,7,1992,https://en.wikipedia.org/wiki/Twenty-seventh_Amendment_to_the_United_States_Constitution,27,3.8em,Arial,TRUE,BLACK,WHITE,30,0,0,0,30%,7%,67,1.00,-40,1,80,Twenty-seventh Amendment to the United States Constitution
4,29,1992,5,3,1992,https://en.wikipedia.org/wiki/1992_Los_Angeles_riots,LA RIOTS,1.9em,Arial,TRUE,white,black,30,0,10,0,40%,5%,63,0.70,-32,"1,2",21,
8,21,1992,8,31,1992,https://en.wikipedia.org/wiki/Ruby_Ridge_standoff,RUBY RIDGE,2.3em,Arial,TRUE,black,GOLD,30,0,10,0,40%,29%,72,0.80,-20,2,9,
9,5,1993,9,13,1993,https://en.wikipedia.org/wiki/First_Intifada,FIRST INTIFADA ENDS,2.3em,Arial,TRUE,black,LIGHTBLUE,30,0,10,0,40%,12%,61,0.80,-43,1,20,
2,28,1993,4,10,1993,https://en.wikipedia.org/wiki/Waco_siege,WACO SIEGE,2.3em,Arial,TRUE,black,GOLD,30,0,10,0,40%,26%,63,0.80,-42,"3,8",9,
10,3,1993,10,4,1993,https://en.wikipedia.org/wiki/Battle_of_Mogadishu_(1993),MOGADISHU,1.4em,Arial,TRUE,red,black,30,0,10,0,40%,2%,59,0.80,-29,1,20,Battle of Mogadishu (1993)
5,1,1994,7,19,1994,https://en.wikipedia.org/wiki/Rwandan_genocide,RWANDAN GENOCIDE,2.3em,Arial,TRUE,WHITE,BLACK,30,0,10,0,40%,15%,20,0.75,0,"3,7,13",20,
5,1,1994,5,12,1994,https://en.wikipedia.org/wiki/First_Nagorno-Karabakh_War,FIRST NAGARNO-KARABAKH WAR ENDS,1.7em,Arial,TRUE,BLUE,GOLD,30,0,10,0,40%,2%,20,0.80,35,1,9,
7,11,1995,7,31,1995,https://en.wikipedia.org/wiki/Srebrenica_massacre,SREBRENICA,2.3em,Arial,TRUE,black,LightGray,30,0,10,0,40%,28%,58,0.80,-39,2,20,
11,14,1995,11,19,1995,https://en.wikipedia.org/wiki/1995%E2%80%931996_United_States_federal_government_shutdowns,SHUTDOWN,2.3em,Arial,TRUE,BLACK,GREY,30,0,10,0,40%,24%,58,0.80,-39,1,19,
12,16,1995,12,31,1995,https://en.wikipedia.org/wiki/1995%E2%80%931996_United_States_federal_government_shutdowns,SHUTDOWN,2.3em,Arial,TRUE,BLACK,GREY,30,0,10,0,40%,32%,65,0.80,-39,2,19,
10,24,1996,10,31,1996,https://en.wikipedia.org/wiki/First_Congo_War,FIRST CONGO WAR BEGINS,1.6em,Arial,TRUE,red,black,30,0,10,0,40%,5%,59,0.80,-41,2,20,First Congo War
7,7,1996,7,12,1996,"https://en.wikipedia.org/wiki/XI_International_AIDS_Conference,_1996",XI AIDS CONFERENCE,2.3em,Arial,TRUE,WHITE,BLACK,30,0,10,0,40%,5%,61,0.80,-38,1,20,
1,1,1996,1,6,1996,https://en.wikipedia.org/wiki/1995%E2%80%931996_United_States_federal_government_shutdowns,SHUTDOWN,2.3em,Arial,TRUE,BLACK,GREY,30,0,10,0,40%,25%,59,0.80,-36,1,19,
5,11,1997,5,16,1997,https://en.wikipedia.org/wiki/First_Congo_War,FIRST CONGO WAR ENDS,2.1em,Arial,TRUE,red,black,30,0,10,0,40%,3%,60,0.80,-40,1,20,First Congo War
8,2,1998,8,8,1998,https://en.wikipedia.org/wiki/Second_Congo_War,SECOND CONGO WAR BEGINS,2.1em,Arial,TRUE,red,black,30,0,10,0,40%,2%,60,0.80,-46,1,22,
8,7,1998,8,20,1998,https://en.wikipedia.org/wiki/Operation_Infinite_Reach,OPERATION INFINITE REACH,2.2em,Arial,TRUE,black,LIGHTBLUE,30,0,10,0,40%,2%,64,0.80,-27,2,20,
11,30,1999,12,2,1999,https://en.wikipedia.org/wiki/1999_Seattle_WTO_protests,WTO,1.9em,Arial,TRUE,white,black,30,0,10,0,40%,26%,57,0.70,-36,2,21,
9,28,2000,10,7,2000,https://en.wikipedia.org/wiki/Second_Intifada,SECOND INTIFADA BEGINS,2.3em,Arial,TRUE,black,LIGHTBLUE,30,0,10,0,40%,6%,60,0.80,-39,2,20,
7,11,2000,7,25,2000,https://en.wikipedia.org/wiki/2000_Camp_David_Summit,CAMP DAVID,2.3em,Arial,TRUE,black,LIGHTBLUE,30,0,10,0,40%,34%,61,0.80,-29,2,20,
11,26,2000,11,30,2000,https://en.wikipedia.org/wiki/Cassette_Scandal,KUCHMAGATE,2.3em,Arial,TRUE,GOLD,BLUE,30,0,10,0,40%,14%,58,0.80,-38,1,20,
10,7,2001,10,13,2001,https://en.wikipedia.org/wiki/United_States_invasion_of_Afghanistan,US INVADES AFGHANISTAN,2.3em,Arial,TRUE,black,LIGHTBLUE,30,0,10,0,40%,3%,60,0.80,-33,1,20,
11,30,2001,12,17,2001,https://en.wikipedia.org/wiki/Battle_of_Tora_Bora,TORA BORA,2.3em,Arial,TRUE,black,LIGHTBLUE,30,0,10,0,40%,27%,64,0.80,-36,3,20,
3,24,2002,4,4,2002,https://en.wikipedia.org/wiki/Angolan_Civil_War,ANGOLAN CIVIL WAR ENDS,2.3em,Arial,TRUE,RED,BLACK,30,0,10,0,40%,2%,58,0.80,-41,1,9,
7,13,2003,7,18,2003,https://en.wikipedia.org/wiki/Second_Congo_War,SECOND CONGO WAR ENDS,1.9em,Arial,TRUE,red,black,30,0,10,0,40%,2%,58,0.80,-35,1,20,
3,20,2003,3,29,2003,https://en.wikipedia.org/wiki/Iraq_War,IRAQ WAR BEGINS,2.3em,Arial,TRUE,black,LIGHTBLUE,30,0,10,0,40%,20%,61,0.80,-41,2,20,
1,23,2005,2,8,2005,https://en.wikipedia.org/wiki/Second_Intifada,SECOND INTIFADA ENDS,2.3em,Arial,TRUE,black,LIGHTBLUE,30,0,10,0,40%,5%,63,0.80,-30,1,54,Second Intifada
8,23,2005,8,31,2005,https://en.wikipedia.org/wiki/Hurricane_Katrina,HURRICANE KATRINA,2.1em,Arial,TRUE,white,black,30,0,10,0,38%,1%,59,0.70,-31,1,21,
3,15,2006,3,25,2006,https://en.wikipedia.org/wiki/Battle_of_Ramadi_(2006),BATTLE OF RAMADI BEGINS,1.9em,Arial,TRUE,white,black,30,0,10,0,40%,9%,61,0.70,-34,2,21,
11,5,2006,11,15,2006,https://en.wikipedia.org/wiki/Battle_of_Ramadi_(2006),BATTLE OF RAMADI ENDS,1.9em,Arial,TRUE,white,black,30,0,10,0,40%,10%,59,0.70,-31,1,21,
6,10,2007,6,15,2007,https://en.wikipedia.org/wiki/Battle_of_Gaza_(2007),BATTLE OF GAZA,2.3em,Arial,TRUE,WHITE ,GREEN,30,0,10,0,40%,21%,58,0.80,-38,1,20,
8,7,2008,8,12,2008,https://en.wikipedia.org/wiki/Russo-Georgian_War,GEORGIA,2.0em,Arial,TRUE,red,black,30,0,10,0,40%,14%,62,0.80,-43,2,20,
11,26,2008,11,29,2008,https://en.wikipedia.org/wiki/2008_Mumbai_attacks,26/11 ATTACKS,2.3em,Arial,TRUE,GREEN,ORANGE,30,0,10,0,40%,4%,62,0.80,-36,1,20,
12,27,2008,1,18,2009,https://en.wikipedia.org/wiki/Gaza_War_(2008%E2%80%932009),GAZA WAR,2.3em,Arial,TRUE,BLACK,LIGHTBLUE,30,0,10,0,40%,5%,59,0.80,-41,"2,4",20,
5,10,2009,5,18,2009,https://en.wikipedia.org/wiki/Sri_Lankan_civil_war,SRI LANKAN CIVIL WAR ENDS,2.2em,Arial,TRUE,WHITE,DARKRED,30,0,10,0,40%,1%,61,0.75,-37,1,20,
9,17,2011,11,15,2011,https://en.wikipedia.org/wiki/Occupy_Wall_Street,OCCUPY WALL STREET,2.3em,Arial,TRUE,white,black,30,0,10,0,37%,10%,61,0.70,-33,5,21,
11,14,2012,11,21,2012,https://en.wikipedia.org/wiki/2012_Gaza_War,2012 GAZA WAR,2.3em,Arial,TRUE,BLACK,LIGHTBLUE,30,0,10,0,40%,2%,60,0.80,-36,1,20,
10,1,2013,10,17,2013,https://en.wikipedia.org/wiki/2013_United_States_federal_government_shutdown,SHUTDOWN,2.3em,Arial,TRUE,BLACK,GREY,30,0,10,0,40%,31%,60,0.80,-39,"2,4",19,
6,13,2014,6,21,2014,https://en.wikipedia.org/wiki/War_against_the_Islamic_State#International_coalitions_against_ISIL,WAR ON ISIS BEGINS,2.3em,Arial,TRUE,black,LIGHTBLUE,30,0,10,0,40%,14%,64,0.80,-40,2,20,
2,27,2014,3,16,2014,https://en.wikipedia.org/wiki/Annexation_of_Crimea_by_the_Russian_Federation,CRIMEA,2.6em,Arial,TRUE,red,black,30,0,10,0,40%,34%,61,0.80,-43,3,20,
3,17,2014,3,23,2014,https://en.wikipedia.org/wiki/Annexation_of_Crimea_by_the_Russian_Federation,CRIMEA,2.0em,Arial,TRUE,red,black,30,0,10,0,40%,31%,60,0.80,-43,8,20,
3,24,2014,3,27,2014,https://en.wikipedia.org/wiki/Annexation_of_Crimea_by_the_Russian_Federation,CRIMEA,2.0em,Arial,TRUE,red,black,30,0,10,0,40%,40%,20,0.80,-43,8,20,
7,8,2014,8,26,2014,https://en.wikipedia.org/wiki/2014_Gaza_War,2014 GAZA WAR,2.3em,Arial,TRUE,black,LIGHTBLUE,30,0,10,0,40%,21%,63,0.80,-50,"2,7",20,
4,1,2016,4,5,2016,https://en.wikipedia.org/wiki/2016_Nagorno-Karabakh_conflict,APRIL WAR,2.3em,Arial,TRUE,BLUE,GOLD,30,0,10,0,40%,4%,61,0.80,-42,2,9,
12,27,2017,12,31,2017,https://en.wikipedia.org/wiki/2018%E2%80%932024_Arab_protests,2ND ARAB SPRING,1.9em,Arial,TRUE,white,black,30,0,10,0,40%,4%,63,0.70,-39,1,21,
3,30,2018,4,7,2018,https://en.wikipedia.org/wiki/2018%E2%80%932019_Gaza_border_protests,MARCH TO RETURN,2.3em,Arial,TRUE,black,LIGHTBLUE,30,0,10,0,40%,17%,58,0.80,-42,2,20,
12,22,2018,1,25,2019,https://en.wikipedia.org/wiki/2018%E2%80%932019_United_States_federal_government_shutdown,SHUTDOWN,2.3em,Arial,TRUE,BLACK,GREY,30,0,10,0,40%,28%,57,0.80,-37,"2,5",19,
6,8,2020,7,1,2020,https://en.wikipedia.org/wiki/Capitol_Hill_Occupied_Protest,CHAZ,2.3em,Arial,TRUE,white,black,30,0,10,0,40%,38%,60,0.70,-40,2,21,
8,13,2021,8,30,2021,https://en.wikipedia.org/wiki/2021_Kabul_airlift,EVACUATION FROM AFGHANISTAN,1.8em,Arial,TRUE,black,LIGHTBLUE,30,0,10,0,40%,2%,59,0.80,-38,2,20,
5,6,2021,5,21,2021,https://en.wikipedia.org/wiki/2021_Israel%E2%80%93Palestine_crisis,2021 ISRAEL-PALESTINE CRISIS,2.0em,Arial,TRUE,BLACK,LIGHTBLUE,30,0,10,0,40%,1%,63,0.80,-37,2,20,
5,2,2023,5,6,2023,https://en.wikipedia.org/wiki/2023_Writers_Guild_of_America_strike,WRITERS STRIKE STARTS,1.7em,Arial,TRUE,white,black,30,0,10,0,40%,2%,66,0.70,-31,1,21,
11,5,2023,11,9,2023,https://en.wikipedia.org/wiki/2023_SAG-AFTRA_strike,SAG STRIKE ENDS,1.9em,Arial,TRUE,white,black,30,0,10,0,40%,12%,60,0.70,-35,1,21,
7,14,2023,7,19,2023,https://en.wikipedia.org/wiki/2023_SAG-AFTRA_strike,SAG STRIKE STARTS,1.7em,Arial,TRUE,white,black,30,0,10,0,40%,2%,60,0.70,-34,2,21,
9,24,2023,9,27,2023,https://en.wikipedia.org/wiki/2023_Writers_Guild_of_America_strike,WRITERS STRIKE ENDS,1.5em,Arial,TRUE,white,black,30,0,10,0,40%,3%,59,0.70,-37,1,21,
6,23,2023,6,24,2023,https://en.wikipedia.org/wiki/Wagner_Group_rebellion,WAGNER,1.9em,Arial,TRUE,black,RED,30,0,10,0,40%,5%,58,0.80,-33,1,9,
1,7,2025,1,18,2025,https://en.wikipedia.org/wiki/2025_California_wildfires,CALIFORNIA WILDFIRES BEGIN,2.0em,Arial,TRUE,black,GOLD,30,0,10,0,40%,3%,65,0.80,-39,2,9,
6,6,2025,6,21,2025,https://en.wikipedia.org/wiki/June_2025_Los_Angeles_protests,LA PROTESTS,2.3em,Arial,TRUE,WHITE,BLACK,30,0,10,0,40%,28%,59,0.80,-30,3,19,
10,1,2025,11,12,2025,https://en.wikipedia.org/wiki/2025_United_States_federal_government_shutdown,SHUTDOWN,2.3em,Arial,TRUE,BLACK,GREY,30,0,10,0,40%,29%,59,0.80,-43,2,19,
12,8,1901,2,22,1902,https://en.wikipedia.org/wiki/Pacification_of_Samar,PACIFICATION OF SAMAR,2.1em,Arial,TRUE,BLACK,LIGHTBLUE,0,0,0,0,40%,10%,48,0.45,-4,"2,6,11",20,Pacification of Samar
7,23,1967,7,28,1967,https://en.wikipedia.org/wiki/1967_Detroit_riot,DETROIT RIOTS,2.3em,Arial,TRUE,WHITE,BLACK,30,0,10,0,40%,20%,20,0.80,25,1,19,
9,13,1951,10,15,1951,https://en.wikipedia.org/wiki/Battle_of_Heartbreak_Ridge,HEARTBREAK RIDGE,2.3em,Arial,TRUE,black,LIGHTBLUE,30,0,10,0,40%,15%,65,0.80,-35,"2,6,11",19,
10,24,1952,11,25,1952,https://en.wikipedia.org/wiki/Battle_of_Triangle_Hill,TRIANGLE HILL,2.3em,Arial,TRUE,black,LIGHTBLUE,30,0,10,0,40%,20%,61,0.80,-38,"2,5",19,
7,22,1999,7,25,1999,https://en.wikipedia.org/wiki/Woodstock_%2799,WOODSTOCK 99,1.7em,Arial,TRUE,WHITE,RED,30,0,10,0,40%,2%,64,0.70,-33,1,21,Woodstock '99
6,17,2006,6,24,2006,https://en.wikipedia.org/wiki/War_in_Somalia_(2006%E2%80%932009),ETHIOPIA INVADES SOMALIA,2.1em,Arial,TRUE,WHITE,GREEN,30,0,10,0,44%,4%,65,0.70,-39,2,20,
1,25,2009,1,30,2009,https://en.wikipedia.org/wiki/War_in_Somalia_(2006%E2%80%932009),ETHIOPIA LEAVES SOMALIA,1.5EM,Arial,TRUE,WHITE,GREEN,30,0,10,0,44%,12%,57,0.70,-37,1,20,
2,1,2009,2,7,2009,https://en.wikipedia.org/wiki/Somali_Civil_War_(2009%E2%80%93present),SOMALIAN CIVIL WAR BEGINS,1.7em,Arial,TRUE,WHITE,GREEN,30,0,10,0,44%,17%,63,0.70,-26,1,20,
7,7,1937,7,9,1937,https://en.wikipedia.org/wiki/Marco_Polo_Bridge_incident,MARCO POLO,1.9em,Arial,TRUE,GOLD,RED,30,0,10,0,40%,3%,61,0.80,-46,1,100,
7,26,2009,7,29,2009,https://en.wikipedia.org/wiki/2009_Boko_Haram_uprising,BOKO HARAM,2.1em,Arial,TRUE,WHITE,GREEN,30,0,10,0,40%,11%,54,0.80,-35,1,100,
10,7,1952,10,18,1952,https://en.wikipedia.org/wiki/Mau_Mau_rebellion,MAU MAU REBELLION STARTS,2.1em,Arial,TRUE,WHITE,GREEN,30,0,10,0,40%,2%,58,0.80,-38,2,100,
10,14,1956,10,21,1956,https://en.wikipedia.org/wiki/Mau_Mau_rebellion,MAU MAU REBELLION ENDS,2.1em,Arial,TRUE,WHITE,GREEN,30,0,10,0,40%,9%,20,0.80,0,1,100,
5,8,1992,5,9,1992,https://en.wikipedia.org/wiki/Battle_of_Shusha_(1992),SHUSHA,2.1em,Arial,TRUE,BLUE,GOLD,30,0,10,0,40%,3%,59,0.80,-33,1,100,
9,27,2020,11,10,2020,https://en.wikipedia.org/wiki/Second_Nagorno-Karabakh_War,2ND NAGARNO-KARABAKH WAR,1.9em,Arial,TRUE,BLUE,GOLD,30,0,10,0,40%,4%,61,0.80,-42,3,19,
10,16,2016,10,22,2016,https://en.wikipedia.org/wiki/Battle_of_Mosul_(2016%E2%80%932017),BATTLE OF MOSUL BEGINS,2.1em,Arial,TRUE,GREEN,BLACK,30,0,10,0,40%,9%,58,0.80,-36,1,19,
7,9,2017,7,20,2017,https://en.wikipedia.org/wiki/Battle_of_Mosul_(2016%E2%80%932017),BATTLE OF MOSUL ENDS,2.1em,Arial,TRUE,GREEN,BLACK,30,0,10,0,40%,12%,60,0.80,-39,1,19,
10,9,2016,10,15,2016,https://en.wikipedia.org/wiki/Rohingya_genocide,ROHINGYA GENOCIDE BEGINS,2.1em,Arial,TRUE,BLACK,LIGHTGREEN,30,0,10,0,40%,3%,58,0.80,-36,1,19,
6,4,2014,6,10,2014,https://en.wikipedia.org/wiki/Fall_of_Mosul,FALL OF MOSUL,2.1em,Arial,TRUE,WHITE,BLACK,30,0,10,0,40%,7%,56,0.80,-38,1,19,
5,12,1968,6,24,1968,https://en.wikipedia.org/wiki/Poor_People%27s_Campaign,POOR PEOPLE'S CAMPAIGN,2.1em,Arial,TRUE,WHITE,BLACK,30,0,10,0,40%,7%,61,0.80,-40,"1,6",19,
6,17,656,6,28,656,https://en.wikipedia.org/wiki/First_Fitna,FIRST FITNA BEGINS,2.1em,Arial,TRUE,WHITE,GREEN,30,0,10,0,40%,20%,20,0.80,0,2,100,
1,1,661,1,28,661,https://en.wikipedia.org/wiki/First_Fitna,FIRST FITNA ENDS,2.1em,Arial,TRUE,WHITE,GREEN,30,0,10,0,40%,20%,20,0.80,0,2,100,
10,10,680,10,16,680,https://en.wikipedia.org/wiki/Second_Fitna,SECOND FITNA BEGINS,2.1em,Arial,TRUE,WHITE,GREEN,30,0,10,0,40%,20%,20,0.80,0,1,100,
3,1,692,11,30,692,https://en.wikipedia.org/wiki/Siege_of_Mecca_(692),MECCA CAPTURED SECOND FITNA ENDS,1.7em,Arial,TRUE,WHITE,GREEN,30,0,10,0,40%,1%,20,0.80,0,"2,7,12,17,22,28,33,38,44",100,
1,1,711,3,31,711,https://en.wikipedia.org/wiki/Muslim_conquest_of_the_Iberian_Peninsula,UMAYYAD INVADES IBERIA,2.1em,Arial,TRUE,WHITE,GREEN,30,0,10,0,40%,10%,20,0.80,0,"2,7,12",100,
6,9,747,6,21,747,https://en.wikipedia.org/wiki/Abbasid_revolution,ABBASID REVOLUTION BEGINS,2.1em,Arial,TRUE,WHITE,GREEN,30,0,10,0,40%,5%,20,0.80,0,"2,7,12",100,
1,1,750,1,25,750,https://en.wikipedia.org/wiki/Abbasid_revolution,ABBASID REVOLUTION ENDS,2.1em,Arial,TRUE,WHITE,GREEN,30,0,10,0,40%,5%,20,0.80,0,2,100,
1,30,1258,2,10,1258,https://en.wikipedia.org/wiki/Siege_of_Baghdad,SIEGE OF BAGHDAD,2.1em,Arial,TRUE,WHITE,GREEN,30,0,10,0,40%,20%,20,0.80,0,3,100,
9,17,2009,10,10,2009,https://en.wikipedia.org/wiki/Financial_Crisis_Inquiry_Commission,FCIC BEGINS,1.9em,Arial,TRUE,white,black,30,0,10,0,40%,30%,59,0.70,-37,5,21,
1,1,2011,1,31,2011,https://en.wikipedia.org/wiki/Financial_Crisis_Inquiry_Commission,FCIC ENDS,1.9em,Arial,TRUE,white,black,30,0,10,0,40%,32%,60,0.70,-40,2,21,
8,16,1992,8,29,1992,https://en.wikipedia.org/wiki/Hurricane_Andrew,HURRICANE ANDREW,1.8em,Arial,TRUE,WHITE,RED,30,0,10,0,40%,23%,59,0.70,-44,2,21,
4,20,1876,5,26,1876,https://en.wikipedia.org/wiki/April_Uprising_of_1876,BULGARIAN HORRORS,2.3em,Arial,TRUE,black,pink,30,0,10,0,40%,13%,65,0.80,-42,"2,5",20,
1,12,1964,1,31,1964,https://en.wikipedia.org/wiki/Massacre_of_Arabs_during_the_Zanzibar_Revolution,ZANZIBAR MASSACRE,2.3em,Arial,TRUE,BLACK,GREEN,30,0,10,0,40%,13%,20,0.80,-10,3,5,
5,1,1851,10,15,1851,https://en.wikipedia.org/wiki/Great_Exhibition,CRYSTAL PALACE EXHIBITION,2.1em,Arial,TRUE,WHITE,BLACK,30,0,10,0,40%,2%,59,0.80,-40,"2,7,12,17,23,28",19,
1,8,1933,1,12,1933,https://en.wikipedia.org/wiki/Anarchist_insurrection_of_January_1933,SPANISH ANARCHY REVOLT,1.6em,Arial,TRUE,RED,YELLOW,30,0,10,0,40%,2%,61,0.80,-37,1,19,Anarchist insurrection of January 1933
12,8,1933,12,15,1933,https://en.wikipedia.org/wiki/Anarchist_insurrection_of_December_1933,SPANISH ANARCHY REVOLT,1.9em,Arial,TRUE,RED,YELLOW,30,0,10,0,40%,3%,60,0.80,-41,2,19,Anarchist insurrection of December 1933
1,18,1932,1,27,1932,https://en.wikipedia.org/wiki/Alt_Llobregat_insurrection,ALT LLOBREGAT,2.1em,Arial,TRUE,RED,YELLOW,30,0,10,0,47%,2%,60,0.57,-24,2,405,Alt Llobregat insurrection
4,12,1934,6,3,1934,https://en.wikipedia.org/wiki/Auto-Lite_strike_(1934),THE BATTLE OF TOLEDO,2.3em,Arial,TRUE,white,black,30,0,10,0,40%,9%,60,0.70,-34,"2,6",21,
4,26,1935,8,15,1935,https://en.wikipedia.org/wiki/1935_Pacific_Northwest_lumber_strike,PNW LUMBER STRIKE,2.1em,Arial,TRUE,white,black,30,0,10,0,40%,18%,59,0.70,-38,"5,9,15,20",21,
1,15,1935,1,17,1935,https://en.wikipedia.org/wiki/Zunyi_Conference,ZUNYI,2.1em,Arial,TRUE,GOLD,RED,30,0,10,0,40%,28%,60,0.70,-29,1,21,
12,12,1936,12,26,1936,https://en.wikipedia.org/wiki/Xi%27an_Incident,XI'AN INCIDENT,2.1em,Arial,TRUE,GOLD,RED,30,0,10,0,40%,30%,59,0.70,-39,2,21,
12,30,1936,2,11,1937,https://en.wikipedia.org/wiki/Flint_sit-down_strike,FLINT SIT-DOWN STRIKE,2.1em,Arial,TRUE,white,black,30,0,10,0,40%,13%,56,0.66,-30,3,21,
4,19,1944,4,29,1944,https://en.wikipedia.org/wiki/Operation_Ichi-Go,ICHI-GO BEGINS,2.1em,Arial,TRUE,RED,SEASHELL,30,0,10,0,45%,8%,60,0.80,-49,2,20,
12,24,1944,12,31,1944,https://en.wikipedia.org/wiki/Operation_Ichi-Go,ICHI-GO ENDS,2.1em,Arial,TRUE,RED,SEASHELL,30,0,10,0,45%,28%,66,0.74,-17,1,20,
3,19,1865,3,21,1865,https://en.wikipedia.org/wiki/Battle_of_Bentonville,BENTONVILLE,2.1em,Arial,TRUE,WHITE,BLUE,30,0,10,0,40%,1%,20,0.80,-10,1,20,
10,25,1949,10,27,1949,https://en.wikipedia.org/wiki/Battle_of_Guningtou,GUGINGTOU,2.1em,Arial,TRUE,RED,BLUE,30,0,10,0,40%,4%,60,0.80,-35,1,20,Battle of Guningtou
4,11,1960,4,26,1960,https://en.wikipedia.org/wiki/April_Revolution,APRIL REVOLUTION,2.3em,Arial,TRUE,RED,WHITE,30,0,10,0,40%,20%,20,0.80,0,2,20,
10,1,1972,10,7,1972,https://en.wikipedia.org/wiki/October_Restoration,YUSHIN,2.3em,Arial,TRUE,RED,WHITE,30,0,10,0,40%,40%,20,0.80,0,1,20,
10,16,1979,10,20,1979,https://en.wikipedia.org/wiki/Busan%E2%80%93Masan_Uprising,BUSAN-MASAN,1.7em,Arial,TRUE,RED,WHITE,30,0,10,0,40%,43%,58,0.80,-32,1,20,
6,10,1987,6,29,1987,https://en.wikipedia.org/wiki/June_Democratic_Struggle,JUNE DEMOCRATIC STRUGGLE,2.0em,Arial,TRUE,RED,DARKBLUE,30,0,10,0,40%,3%,60,0.80,-40,2,20,
4,3,1963,5,10,1963,https://en.wikipedia.org/wiki/Birmingham_campaign,BIRMINGHAM CAMPAIGN,1.9em,Arial,TRUE,white,black,30,0,10,0,40%,20%,20,0.70,20,"4,7",21,
12,20,1989,1,31,1990,https://en.wikipedia.org/wiki/United_States_invasion_of_Panama,US - PANAMA,2.3em,Arial,TRUE,black,LIGHTBLUE,30,0,10,0,40%,30%,20,0.80,20,"2,4",17,
8,31,1888,11,9,1888,https://en.wikipedia.org/wiki/Jack_the_Ripper,JACK THE RIPPER MURDERS,2.3em,Arial,TRUE,WHITE,BLACK,30,0,10,0,40%,5%,20,0.80,20,"3,9",17,
3,6,2026,3,15,2026,https://en.wikipedia.org/wiki/2026_Kenya_floods,KENYA FLOODS,2.3em,Arial,TRUE,WHITE,BLACK,30,0,10,0,40%,25%,59,0.80,-33,2,17,
12,16,1944,1,28,1945,https://en.wikipedia.org/wiki/Battle_of_the_Bulge,BATTLE OF THE BULGE,2.5em,Arial,TRUE,BLACK,LIGHTBLUE,30,0,10,0,40%,6%,59,0.72,-44,"3,6",20,
2,4,1945,2,11,1945,https://en.wikipedia.org/wiki/Yalta_Conference,YALTA,3.4em,Arial,TRUE,BLACK,GOLD,30,0,10,0,15%,34%,62,0.85,-19,1,25,
2,13,1945,2,15,1945,https://en.wikipedia.org/wiki/Bombing_of_Dresden_in_World_War_II,DRESDEN,2.0em,Arial,TRUE,BLACK,ORANGE,30,0,10,0,16%,17%,61,0.59,-18,1,25,
2,19,1945,3,26,1945,https://en.wikipedia.org/wiki/Battle_of_Iwo_Jima,IWO JIMA,2.3em,Arial,TRUE,BLACK,LIGHTBLUE,30,0,10,0,24%,19%,64,0.71,-18,"1,5",19,
3,9,1945,3,10,1945,https://en.wikipedia.org/wiki/Bombing_of_Tokyo,TOKYO,2.0em,Arial,TRUE,BLACK,orange,30,0,10,0,24%,10%,61,0.80,-23,1,25,
4,16,1945,5,2,1945,https://en.wikipedia.org/wiki/Battle_of_Berlin,BATTLE OF BERLIN,2.0em,Arial,TRUE,BLACK,RED,30,0,10,0,21%,24%,63,0.69,0,2,22,
4,1,1945,6,25,1945,https://en.wikipedia.org/wiki/Battle_of_Okinawa,OKINAWA,2.8em,Arial,TRUE,BLACK,LIGHTBLUE,30,0,10,0,14%,30%,65,0.81,-14,"1,8,12",18,
5,8,1945,5,8,1945,https://en.wikipedia.org/wiki/Victory_in_Europe_Day,VE,2.9em,Arial,TRUE,BLACK,white,0,0,0,0,13%,8%,59,0.71,6,1,30,
6,26,1945,7,2,1945,https://en.wikipedia.org/wiki/United_Nations_Conference_on_International_Organization,LONDON CONFERENCE,1.9em,Arial,TRUE,WHITE,#555,30,0,10,0,5%,4%,58,0.85,-5,1,15,
7,17,1945,8,2,1945,https://en.wikipedia.org/wiki/Potsdam_Conference,POTSDAM,4em,Arial,TRUE,black,gold,30,0,10,0,30%,19%,60,1.00,-39,2,20,
9,2,1945,9,2,1945,https://en.wikipedia.org/wiki/Victory_over_Japan_Day,VJ,3.1em,Arial,TRUE,BLACK,white,0,0,0,0,25%,8%,50,0.65,-3,1,30,
11,20,1945,12,8,1945,https://en.wikipedia.org/wiki/Nuremberg_trials,NUREMBERG TRIALS BEGIN,2em,Arial,TRUE,black,grey,30,0,10,0,40%,8%,61,0.80,-44,4,8,
1,1,-1200,12,31,-1200,https://en.wikipedia.org/wiki/Late_Bronze_Age_collapse,BRONZE AGE COLLAPSE,2.2em,Arial,TRUE,BLACK,BROWN,0,0,0,0,72%,7%,50,0.48,-45,"2,8,13,18,24,29,34,40,45,50,55,60",20,
